pdb_id,label,chain_id,AF_average_pLDDT,OF_average_pLDDT,EF_average_pLDDT,AF_TM_score,OF_TM_score,EF_TM_score,AF_RMSD,OF_RMSD,EF_RMSD,AF_GDT_TS,OF_GDT_TS,EF_GDT_TS
8OOD,monomer,8OOD:A,90.5358855585831,78.57455040871935,80.01362397820164,0.9774122874978,0.9433316502712136,0.9505919360684756,1.0643272831812565,2.2778043364577845,2.266683995530637,94.58333333333334,89.08333333333333,89.25
8WRA,monomer,8WRA:A,86.42038596491228,82.61119298245615,88.11929824561403,0.9353270992337605,0.900516516736616,0.9343179889992074,4.747669332335804,5.7734820652419065,2.350259530475393,91.09311740890688,86.53846153846153,89.17004048582996
8AKH,monomer,8AKH:A,95.53764705882352,90.64457219251337,89.19786096256685,0.9918967315023126,0.9686947201475268,0.9801911432461164,0.616092207045553,1.4297381359689638,1.0262106682701804,98.5202492211838,92.28971962616822,94.93769470404985
8EWO,monomer,8EWO:A,97.93675675675676,97.44332046332046,94.96525096525096,0.9957961306523126,0.9933594152180872,0.9948324564222444,0.3882848806628852,0.5268317502173997,0.4312343401970518,99.71042471042472,99.51737451737452,99.61389961389962
8XP5,monomer,8XP5:A,86.82091152815013,82.87501340482574,85.27077747989276,0.645670488025389,0.6250961259905686,0.6381456935766763,13.639060489173206,16.860668234662267,14.237041895944834,63.74172185430463,60.67880794701986,61.258278145695364
8Q5Z,monomer,8Q5Z:A,95.94515151515152,92.87794612794612,92.86195286195286,0.9944080684904184,0.9891065877234108,0.9712960688128036,0.5026350262333869,0.7245475168282576,3.265507830044824,99.39862542955326,97.9381443298969,96.99312714776632
8HQL,monomer,8HQL:A,90.111875,88.02578125,82.2890625,0.9036084151859374,0.9004121228329525,0.8927156845865064,2.080430627860628,1.864455684880853,2.1766539783695475,88.72950819672131,88.9344262295082,87.70491803278688
8ONG,monomer,8ONG:A,96.62988165680471,96.40059171597632,92.33727810650888,0.8191544264002594,0.8281525910897125,0.8296769343636601,2.8841696001756447,2.770553601172501,2.8044067733835374,70.41420118343194,71.15384615384616,72.33727810650888
8AU6,monomer,8AU6:A,87.79978193146418,86.7785046728972,94.3302180685358,0.8930089053072666,0.8806919753281136,0.888426159715998,8.411748940392851,8.606189924356057,8.340037405302406,33.266129032258064,33.16532258064516,33.266129032258064
8T5T,monomer,8T5T:A,85.53725961538461,72.70884615384615,85.67788461538461,0.8228107751300406,0.6767099001017243,0.7938228213401901,3.828447628356777,6.0477791212939,4.511681654427434,74.48717948717949,50.128205128205124,69.1025641025641
8GDH,monomer,8GDH:A,88.64745614035088,66.61149122807018,66.44736842105263,0.7647205627801275,0.545868554209483,0.6724064774106906,3.870989542400975,8.887105934745406,5.903166272356348,67.98245614035088,47.807017543859644,59.868421052631575
8TW1,monomer,8TW1:A,91.65982517482516,69.61416083916085,64.13636363636364,0.6166949167038425,0.5629670020375263,0.5744991862238118,13.787294767094355,16.403707623830297,13.169312141398862,56.84306569343066,55.10948905109488,54.74452554744525
8F9Y,monomer,8F9Y:A,91.69696022727273,76.59732954545454,65.95170454545455,0.9636849968730168,0.9486118340371024,0.9550147893584376,1.569864895910864,2.805648059855668,1.8366045833911533,90.26988636363636,88.35227272727273,88.49431818181819
8XOV,monomer,8XOV:A,88.81560747663552,88.57844236760124,87.22741433021807,0.9347054247890632,0.92747573263692,0.935321487736514,2.601011271716186,2.759549171883099,2.640057841638488,86.7816091954023,85.0574712643678,86.68582375478927
8GIF,monomer,8GIF:A,87.33075630252101,25.48014005602241,35.10364145658264,0.9833596544964304,0.2499476477207236,0.3638987784016279,1.0103149640837452,24.241890362324597,19.00134894487686,96.40575079872204,10.942492012779553,21.08626198083067
8BAL,monomer,8BAL:A,92.99431578947367,80.9762105263158,90.0657894736842,0.9902618602029316,0.8602423763741726,0.974680841674376,0.6788399415820617,4.844447915669244,1.2390408374675497,97.31884057971014,79.05797101449275,93.98550724637681
8B6R,monomer,8B6R:A,98.15204778156996,96.36447098976107,92.33788395904436,0.9969978694739864,0.9927721910845494,0.9935240676929152,0.3462228441406302,0.5627465175226347,0.5158108853026576,100.0,99.06143344709898,99.06143344709898
8IGI,monomer,8IGI:A,97.38075697211156,97.58501992031871,94.22709163346612,0.9952952750426984,0.9913447560546058,0.992615684559266,0.4110331484710346,0.55714559979585,0.5133105689358625,99.7011952191235,98.60557768924303,99.30278884462152
8R6B,monomer,8R6B:A,96.07036363636364,86.4399393939394,91.44242424242424,0.9642416383860924,0.6597587095741833,0.950647348528756,0.970611674103681,4.22867078455128,1.1451319424086517,93.78787878787878,61.515151515151516,89.69696969696969
8H85,monomer,8H85:A,92.43496268656716,91.73712686567164,88.67910447761193,0.9634592306743572,0.952521004913628,0.9557255792002876,1.9161679331789137,2.2162543830680725,2.143479475671613,93.89312977099236,93.41603053435115,93.41603053435114
8H6R,monomer,8H6R:A,84.70310344827587,79.96448275862069,86.91954022988506,0.934496114372373,0.9424462766783464,0.942224185337347,1.007602864462651,0.8554967452433283,0.9514655605622364,93.67816091954023,94.25287356321839,95.11494252873564
8FD4,monomer,8FD4:A,83.74441176470589,81.43794117647059,88.88235294117646,0.6358276139877848,0.5965754416477501,0.6228102449589753,1.9188259773240768,2.3569393339045583,1.994594074576213,86.76470588235294,80.88235294117646,85.29411764705883
9G35,monomer,9G35:A,98.25948484848485,96.38951515151516,95.16666666666669,0.992191281822412,0.9945173307306876,0.9959347473254252,0.5992272149826651,0.497559019902764,0.4255659931009855,98.93939393939394,99.24242424242425,99.6969696969697
8PD6,monomer,8PD6:A,85.22073394495413,85.18935779816513,87.28899082568807,0.9525441366835268,0.9395514706198456,0.9474670457567856,1.6986686616882571,1.8123264297992492,1.7286229798433672,92.67955801104972,91.02209944751381,92.12707182320442
8PJX,monomer,8PJX:A,96.9894055944056,96.31115384615384,94.17832167832168,0.9964553630017492,0.9949054792444368,0.9947021341074652,0.3716818431220657,0.4788084935696195,0.4902362931907768,99.55673758865248,99.64539007092199,99.64539007092199
8FG7,monomer,8FG7:A,94.70093198992444,94.43806045340052,96.55919395465996,0.9868791918947408,0.98402988211267,0.9824369999639606,1.1726876821145018,1.5052451770797282,1.508030118770515,98.5372340425532,98.27127659574467,97.93882978723404
8WZL,monomer,8WZL:A,94.65044270833332,90.54885416666669,88.61197916666667,0.9302101459688734,0.9257341988462842,0.9239187356455352,2.941323736962419,3.025707727124211,3.233183959784376,88.16489361702128,84.57446808510637,84.17553191489361
8XJG,monomer,8XJG:A,94.76869281045752,93.3716339869281,88.22222222222223,0.6685391398601126,0.8493514618272808,0.696571476244258,5.874640029373889,2.038100218901336,4.585081485531451,67.9054054054054,82.9391891891892,72.46621621621621
8VRG,monomer,8VRG:A,94.02270588235294,94.8039411764706,93.6470588235294,0.9377273427473528,0.9357453516465484,0.9373949311129156,9.050880589556597,8.90905803211195,8.88453239598875,39.26470588235294,39.26470588235294,39.26470588235294
8K81,monomer,8K81:A,74.25764705882352,77.61627450980392,60.588235294117645,0.508862477166019,0.4456590770028993,0.4368799469465365,7.743077841782521,9.414927208835945,7.810124914327466,55.3921568627451,50.98039215686275,53.431372549019606
8HGX,monomer,8HGX:A,89.6154109589041,90.88664383561644,83.41780821917808,0.8736652468926391,0.9013034299038342,0.9110159581254684,1.950418612640689,1.664399310603188,1.6453074097971998,82.01438848920864,84.89208633093526,86.51079136690647
8GMX,monomer,8GMX:A,93.95059210526315,92.57815789473683,83.86842105263158,0.5054400959452919,0.5056935149400972,0.5086624021968567,17.903456994973418,17.911498484690384,17.85475849155007,49.46808510638297,49.46808510638297,49.822695035460995
8TE6,monomer,8TE6:A,95.5009756097561,90.1259349593496,90.47967479674796,0.9826042961857748,0.9798115178125852,0.9790005760450228,0.5577034008641004,0.6068143913317462,0.6186339065988131,98.73949579831933,98.52941176470588,97.89915966386555
8SUC,monomer,8SUC:A,95.01996466431096,92.25183745583038,88.7703180212014,0.9657129630017192,0.9545732785728592,0.9601239937465306,1.5750515711416326,1.689962166004903,1.8625700230675328,93.79432624113474,90.42553191489361,92.8191489361702
8FC0,monomer,8FC0:A,95.25018372703413,90.3248556430446,89.21259842519686,0.9952096562334806,0.9734699494099864,0.9931162232592928,0.4811519935127472,1.5267538688184066,0.5856637040066381,99.29971988795518,95.23809523809523,98.80952380952381
8T4C,monomer,8T4C:A,91.74380952380952,92.1982993197279,87.06802721088435,0.9488319796647792,0.9332328476147272,0.9391073403494664,2.3909307859864644,3.0517784935720225,3.5297805624686576,94.79166666666666,92.53472222222223,93.22916666666667
8K2O,monomer,8K2O:A,92.72908771929824,87.17898245614035,88.84912280701755,0.8396204692019377,0.8458005606331285,0.8230504103369879,5.088484563705832,4.851087249197501,5.764628077619096,79.67032967032968,78.75457875457876,77.74725274725274
8QX5,monomer,8QX5:A,84.01033898305084,74.96141242937853,75.56497175141243,0.8954322564768422,0.5844890098688834,0.8659057634622789,2.8230074077781464,7.587389900429193,3.709911748422327,86.55063291139241,55.063291139240505,82.91139240506328
8BVI,monomer,8BVI:A,93.06925806451612,79.07651612903226,86.58709677419355,0.9303648117436042,0.8648032471791779,0.9106796036046104,3.331049703923958,3.940386069374804,3.480543236958402,86.70568561872909,73.82943143812709,79.84949832775919
8RDQ,monomer,8RDQ:A,89.65896,88.0596,80.83200000000001,0.9810797953392972,0.9874213378178968,0.9584178465223822,0.5573851716550505,0.4229478500139571,1.018640847344766,99.0,99.5,96.75
8TZM,monomer,8TZM:A,92.7015652173913,57.49991304347826,52.33043478260869,0.5676754747801998,0.4488301917149262,0.3981488620825957,7.007845331976576,9.513585059041125,12.061657577339972,50.434782608695656,33.47826086956522,31.956521739130437
8JB9,monomer,8JB9:A,65.403,72.59592307692307,74.86923076923077,0.3486493439062306,0.5500807047642453,0.6382410288564693,9.973175327730225,6.814166169573912,5.6449177810071225,29.807692307692307,47.11538461538461,53.07692307692308
8IJU,monomer,8IJU:A,90.00103535353536,87.71489898989898,82.42171717171716,0.7173972022991079,0.7219222073530603,0.711844513417326,5.932079856241548,5.7058587787441954,5.619189955749175,62.0345744680851,63.09840425531915,63.16489361702127
8FXU,monomer,8FXU:A,97.7823151125402,96.82852090032156,94.83601286173634,0.9947373369288518,0.9872374224137048,0.9931368446744274,0.477133716439975,0.7441176175322263,0.5447485322420451,99.6774193548387,97.1774193548387,99.59677419354838
8PHY,monomer,8PHY:A,91.06,38.32384615384616,81.39423076923077,0.8946327287040562,0.3763625209044088,0.8676707781053689,2.397441474149711,13.369621861126344,4.331421208802593,90.77669902912622,27.184466019417478,87.37864077669903
8JIY,monomer,8JIY:A,90.22485477178424,63.93726141078838,67.35684647302904,0.990317444292652,0.7131463944430882,0.8315494902357159,0.548269135030249,9.61624453732982,7.330126126177199,98.8425925925926,61.11111111111111,74.18981481481481
8B3Y,monomer,8B3Y:A,97.80585074626866,90.798776119403,90.35223880597016,0.993326963846452,0.953217415731712,0.9641705771294145,0.5582819933418385,2.0448976769146325,1.928263613639044,98.43283582089552,90.82089552238807,93.73134328358209
8YCM,monomer,8YCM:A,93.68157205240176,65.4464192139738,88.48034934497817,0.968309991691898,0.4117055095086616,0.934673581069884,1.2395850348490003,16.374300067176126,1.7041246131705987,95.49549549549549,30.968468468468465,87.38738738738739
8PJI,monomer,8PJI:A,93.28097402597405,91.13954545454546,88.0909090909091,0.9891126165929016,0.9610375714257824,0.9697985861247964,0.465862221182347,1.2309302026291455,0.8398011648200262,99.46428571428571,95.71428571428572,96.07142857142857
8TAV,monomer,8TAV:A,95.49935742971888,93.02726907630522,92.11244979919678,0.9657288514091832,0.9816669708037148,0.969106169178213,1.1753819062208513,0.815040344878423,1.0924062630422258,94.1908713692946,95.64315352697095,94.39834024896265
9BKY,monomer,9BKY:A,91.86311594202898,91.21695652173914,89.02898550724638,0.9655345650931084,0.9702401131625916,0.974603297794915,1.0624929973057624,0.9632814746398716,0.8864620144697114,95.99236641221374,96.5648854961832,97.90076335877862
8OUT,monomer,8OUT:A,88.18363333333333,86.90356666666666,88.92,0.9771000096649912,0.9615959391739156,0.9645854606958588,1.0090892281617072,1.459096833090639,1.3964455888495055,94.66292134831461,91.94756554307116,92.60299625468164
8COG,monomer,8COG:F,95.49986631016044,94.64195187165777,92.47058823529412,0.9571904558499996,0.9394727466928406,0.9613464682078208,3.0861975703066995,3.180633514995148,2.9035623218368247,79.14438502673796,76.6711229946524,80.2807486631016
8AR0,monomer,8AR0:A,93.205,64.6494,81.76,0.5096166688244478,0.4803359205860005,0.4933914694750967,5.901704042400901,5.7161821994815405,5.204743526094759,57.0,53.5,59.5
8G1V,monomer,8G1V:A,97.27601659751038,95.8591286307054,92.47717842323652,0.988779125701828,0.9829966311489868,0.9789354421740686,0.638760229353222,0.8409395796748236,1.0139257544530034,98.23651452282158,97.5103734439834,97.19917012448133
7YLE,monomer,7YLE:A,93.01453416149069,90.61152173913044,92.75155279503106,0.6434857248728552,0.9570644264678964,0.7736027579893253,6.202234186947902,1.3729793325495707,3.736611251334215,60.03344481605352,85.36789297658862,67.80936454849498
8B6P,monomer,8B6P:A,94.30893203883495,91.94637540453074,89.02265372168284,0.9903276783917392,0.9846888075101984,0.9818873151592068,0.754499896244556,0.9103460002505348,0.9608423240382538,98.63945578231292,96.93877551020408,95.40816326530611
8G9A,monomer,8G9A:A,97.72127819548872,96.09375939849625,92.50375939849624,0.9766425925286932,0.9651343974521908,0.9746409328263592,0.674727488198707,0.93824853126058,0.7187297867832722,98.1203007518797,96.05263157894737,97.74436090225564
8IBM,monomer,8IBM:A,97.7964258555133,93.61619771863118,93.01520912547528,0.9973188929704602,0.9579512696726188,0.9919875336730148,0.3112606012025706,2.568917230943113,0.5550774733638377,99.90458015267176,93.70229007633588,98.56870229007635
8TB6,monomer,8TB6:A,85.35312883435583,83.18407975460123,87.69938650306749,0.9842095305847248,0.9764936928341184,0.963541374336734,1.5656424343709103,1.4623830613208086,1.3676344172931094,97.52851711026616,96.48288973384031,91.25475285171103
8T0J,monomer,8T0J:A,90.628127090301,81.011872909699,90.06688963210703,0.9677932046127858,0.9433238891794532,0.983191152227164,1.6322164900670773,2.3535657256528726,0.8618725772085649,95.46296296296296,87.22222222222223,96.2037037037037
8GUU,monomer,8GUU:A,93.56548223350254,90.60071065989848,95.11675126903552,0.946519860268682,0.9355791954253108,0.9237366794402044,4.421882689108299,4.51451752234871,4.5944890373076905,47.71573604060913,47.96954314720812,43.2741116751269
8RFF,monomer,8RFF:A,86.91533898305084,33.702881355932206,33.093220338983045,0.8646151902104249,0.4052932603474815,0.3548677881239021,2.992832879277682,15.875498646192852,14.296399170449613,86.22881355932203,30.508474576271183,23.940677966101696
8HDG,monomer,8HDG:A,86.11054054054054,84.07378378378378,75.11711711711712,0.8611444454886462,0.8600577690114434,0.8672303745699806,5.95440483931935,6.227638236619247,5.804322543091608,87.5,86.98979591836735,88.01020408163265
8P7F,monomer,8P7F:A,97.93256024096384,90.83144578313254,86.86144578313252,0.9258185189786088,0.927906344429835,0.9238879041598403,2.704711641194172,2.7520985715290744,2.766628343481289,86.72413793103449,87.41379310344827,87.41379310344828
8IRW,monomer,8IRW:A,82.70017857142857,81.69130952380952,76.16071428571428,0.9095480888059868,0.9484216837409852,0.9621557500948722,1.715932356706363,1.2332134336349274,0.9950492936709884,91.11570247933884,94.00826446280992,95.45454545454547
8V8G,monomer,8V8G:A,94.04604060913704,28.859340101522843,78.42131979695431,0.9933770302897912,0.3010607530564818,0.952337788114641,0.4209504997414076,16.764866023252566,1.4854032510732615,99.45945945945945,12.567567567567568,93.24324324324324
8JZ1,monomer,8JZ1:A,96.05791666666669,94.37166666666668,89.73958333333333,0.9470255647007936,0.9442061146948606,0.9298907049497626,0.9435775756128996,0.9831675883344057,1.6070153077892386,96.35416666666666,94.79166666666666,91.14583333333334
8CL8,monomer,8CL8:A,98.34878787878787,96.94545454545454,88.53787878787878,0.9949217989871992,0.9858762601848008,0.9586900556676934,0.4470337312582786,0.9698989856116332,1.7181460603328016,99.7159090909091,98.67424242424242,92.32954545454547
8GMD,monomer,8GMD:A,92.76006289308177,90.55833333333334,88.73270440251572,0.9802664754490596,0.97283598787634,0.9711042383707028,0.9245759205588098,1.1733404777201633,1.2505794719626906,94.72789115646259,92.77210884353741,93.28231292517006
8B2J,monomer,8B2J:A,83.03867768595042,32.99830578512397,85.51239669421487,0.9579387175149964,0.2745996247488049,0.9261709239712076,1.4525010245677217,17.710351232255604,2.12597619310851,94.1340782122905,21.229050279329606,88.54748603351956
8FTT,monomer,8FTT:A,91.69438461538462,89.17084615384616,85.26923076923076,0.8683576641980794,0.8670449185512424,0.8740442759840547,2.6521087645779184,2.662587687956737,2.791224299353233,83.3984375,82.6171875,83.203125
8CO2,monomer,8CO2:A,85.34595744680851,84.62042553191489,79.30851063829788,0.9588696881005772,0.944804574357442,0.948345702217824,0.8166353497314227,0.920974242224066,0.8828959444260396,98.0,97.33333333333334,97.66666666666667
8U9F,monomer,8U9F:A,94.311914893617,77.72166666666666,87.48581560283688,0.9657209393917116,0.8642784076435562,0.9241237871495892,3.212212028732778,5.989029488674161,3.200300134954317,96.03321033210331,78.690036900369,85.97785977859779
8ISR,monomer,8ISR:A,96.14918215613385,95.44672862453533,91.92936802973978,0.9935141872276922,0.9936569152883424,0.9895333923669488,0.4866938453459727,0.4789406277031434,0.6293539926700856,99.13461538461539,99.23076923076923,98.07692307692308
8V6T,monomer,8V6T:A,89.44476744186046,85.91534883720931,75.62209302325581,0.9235565008309962,0.8659763848519609,0.8633094998301217,3.705066103654601,3.8828578121745694,4.10916083963821,89.97093023255813,82.55813953488372,80.81395348837209
8SCA,monomer,8SCA:B,96.76330275229358,45.51422018348624,39.65137614678899,0.9882631984435412,0.3172778790551573,0.3587715197730716,0.6564119708780297,17.873944828222797,20.71862283054566,98.85321100917432,26.26146788990826,19.724770642201833
8GQ4,monomer,8GQ4:A,90.73715877437326,28.780947075208918,80.10306406685237,0.9859015442324208,0.2910350907774141,0.959071511373408,3.7643956016722457,26.603671428322755,3.968157836614985,58.43848580441641,12.854889589905362,52.5236593059937
8CC4,monomer,8CC4:A,97.25468438538206,84.51923588039867,87.0797342192691,0.9826380611182224,0.8927617521145685,0.9374241164009072,0.8515191691711196,5.795289435581504,4.44511442259181,94.29530201342283,83.55704697986577,91.2751677852349
8FOR,monomer,8FOR:A,93.09577777777778,91.74744444444444,89.58148148148149,0.9946496078088544,0.9912997695065354,0.9906315196008746,0.4494209233584688,0.5933315655821855,0.6294392441109069,99.39759036144578,98.89558232931726,98.79518072289156
8AR3,monomer,8AR3:A,81.8802,54.7394,51.66,0.5010241974026369,0.3645256283810083,0.3300920065268478,12.366481128946129,8.169322952504617,11.3929489647097,56.0,43.0,36.0
8PPJ,monomer,8PPJ:A,93.08749103942652,90.81340501792114,86.4910394265233,0.9723099066466688,0.9413099687226344,0.9552386450528388,1.6753025330243871,1.9350025795519643,1.9694553895833675,95.63636363636363,87.45454545454545,90.63636363636364
8QHI,monomer,8QHI:A,93.58474683544304,92.99025316455696,92.13924050632912,0.920166093215604,0.9203259749872338,0.9291317229789882,1.6098986276449208,1.549168639542882,1.5570896822768692,85.75949367088607,85.60126582278481,88.29113924050634
8Q4J,monomer,8Q4J:A,92.71899122807018,92.5459649122807,89.42543859649122,0.9784558863437466,0.9693832422844478,0.9631827884592222,1.0176471089219772,1.2623537041126465,1.421940494393252,97.4537037037037,95.60185185185185,94.79166666666666
8K9O,monomer,8K9O:A,86.80273195876289,90.27670103092784,83.61855670103094,0.7908980991919882,0.7815910730420936,0.7906044777610647,16.639814775338714,16.473810368608145,16.637949106077883,76.11731843575419,74.02234636871509,75.27932960893855
8ZKD,monomer,8ZKD:A,89.4658389261745,88.86489932885907,83.54362416107382,0.8205255819008399,0.8191523110745044,0.8340079475243263,4.090046987560759,4.758223337297099,4.837016502985386,70.97315436241611,71.05704697986577,73.23825503355705
8HT3,monomer,8HT3:A,96.5046153846154,96.06528846153846,91.9326923076923,0.9722276318157164,0.9643189072116678,0.9759053663786952,0.7063602573496616,0.835930640219082,0.6440933488088881,97.59615384615384,97.59615384615384,98.07692307692308
8GW3,monomer,8GW3:A,89.3851226993865,86.37705521472392,80.61656441717791,0.8636853466305432,0.845923547834115,0.8629620782272925,3.1273743249190518,4.024378288390439,3.067551188431868,78.51170568561872,76.50501672240803,78.92976588628763
8OVL,monomer,8OVL:A,75.88855421686748,73.48385542168674,62.72289156626506,0.621394148653752,0.6957296083656256,0.67384095280484,3.454365504628793,2.342583732117962,2.5105089543860872,82.14285714285714,87.85714285714286,85.0
8JYD,monomer,8JYD:A,95.58054487179488,93.16791666666668,89.35897435897436,0.7671182843784894,0.7672311770728288,0.9782005110544916,20.597491833737266,20.72148497008457,0.9821474014878926,75.0,75.0801282051282,91.98717948717949
8VYC,monomer,8VYC:A,72.69681818181819,54.12772727272727,67.04545454545455,0.168859704306652,0.1257922737716956,0.1764186062823852,10.404393322428842,6.3142997561563545,11.771624022423362,43.18181818181819,46.59090909090909,44.31818181818181
8BDU,monomer,8BDU:A,88.97006578947368,86.08796052631578,76.38815789473684,0.966389210211136,0.9439284862188758,0.917247988827494,1.0005646849442928,1.2676967293310106,2.2920798686512343,95.92592592592592,92.4074074074074,90.18518518518518
8SIX,monomer,8SIX:A,90.58774410774411,88.27525252525253,89.72053872053873,0.975589922670872,0.969023594659348,0.9701830244773868,0.9923840634387024,1.124871922364317,1.1105386985708845,95.63953488372093,93.41085271317829,93.9922480620155
8GBD,monomer,8GBD:A,85.57083333333334,82.13892857142856,72.72619047619048,0.8255663127315448,0.8115212480510703,0.8165140650929218,1.9123329988866835,2.032506395188762,2.235558766825112,87.30158730158729,85.31746031746032,86.9047619047619
8E1Z,monomer,8E1Z:A,86.76119565217391,66.07277173913043,56.869565217391305,0.952878795096352,0.3183068426317607,0.4314897152320677,1.1744583323809368,17.57572015352978,11.564809862456276,92.03821656050955,27.070063694267517,41.401273885350314
8CIE,monomer,8CIE:A,90.21875,88.54832236842105,84.93092105263158,0.945546547218221,0.9329980791288351,0.9385929116745644,1.693682992666506,2.054531807782034,1.926337053306778,86.16071428571428,84.64285714285714,85.35714285714286
8JK2,monomer,8JK2:A,95.1843137254902,86.30661764705883,88.06372549019608,0.9702001064096148,0.8421284050093591,0.9469870610802176,1.2807883863844585,5.085502092836664,3.072393706366186,95.79207920792079,79.45544554455446,93.44059405940594
8AIR,monomer,8AIR:A,92.54142857142855,91.09686411149826,94.6794425087108,0.9950987055642274,0.993040641158179,0.993610151669849,0.517235669589756,0.6123324384341904,0.584835141131678,99.609375,99.4140625,99.609375
8ZJB,monomer,8ZJB:A,85.5765991902834,73.09263157894736,63.82591093117409,0.9208003134736684,0.7781856144749254,0.7286792646520254,2.7292320196008952,10.23518711542588,11.257245629168484,87.17105263157895,73.68421052631578,63.26754385964912
8CKN,monomer,8CKN:A,93.7103807106599,91.28875634517766,82.26903553299493,0.9767510200014612,0.9631221775117246,0.968349241459971,1.198890465151313,1.5003439667048115,1.4566287610205628,92.96875,86.19791666666666,90.10416666666666
8J9R,monomer,8J9R:A,93.89716216216216,66.55364864864865,76.37837837837837,0.9257141055499398,0.609454138561352,0.8565098303189566,1.2784279381677637,5.376358323465548,2.132682115121027,95.48611111111111,61.111111111111114,88.88888888888889
8BPZ,monomer,8BPZ:A,93.4760736196319,87.27251533742331,87.79141104294479,0.6647455423699236,0.6546149439567537,0.6566904385832301,14.294772680279744,14.524712980978212,14.56131986213964,64.67391304347827,62.4223602484472,63.81987577639752
8B9O,monomer,8B9O:A,92.00774193548388,88.8861935483871,86.07096774193549,0.9567787352929358,0.9585696376604876,0.9543417555216184,2.5846063661869927,2.732692554561013,2.292389095252417,95.80419580419581,95.97902097902099,94.58041958041959
8RU5,monomer,8RU5:A,97.85876923076924,97.33438461538462,93.9153846153846,0.9914568553112408,0.989789212141986,0.988582226693484,0.3958004596448586,0.4614189910324399,0.4891908150011358,100.0,99.42307692307692,99.42307692307692
8GYN,monomer,8GYN:A,95.3956875,67.509,91.16875,0.976597440088042,0.6391535375410592,0.96777214759637,0.9288923778968492,6.543721711417189,1.3308092242487144,97.34375,56.5625,96.71875
8XQK,monomer,8XQK:A,95.5591836734694,94.09132653061224,91.6122448979592,0.9906266750485424,0.9864865716483096,0.986180909045964,0.3415375484984834,0.4240815515561179,0.4172391805142942,100.0,99.46236559139786,100.0
8FQW,monomer,8FQW:A,97.7746537396122,96.15451523545708,96.25207756232686,0.9936906167459082,0.9854135970931404,0.9852365307779536,0.5663639663407521,0.8480439075843859,0.859834391958342,98.65819209039549,94.84463276836158,94.84463276836158
8I2N,monomer,8I2N:A,86.22704081632654,81.50493197278911,87.82653061224491,0.9173594425234628,0.9138386400032156,0.8593694676204314,2.529730629505487,2.539556425441446,4.328649040069605,83.66788321167884,84.03284671532847,79.10583941605839
8PRD,monomer,8PRD:A,96.12357142857142,94.44595238095238,87.44047619047619,0.9789396451847796,0.978811086072914,0.97964430068333,0.4775219640343139,0.4847279631595454,0.4730221525633857,99.0506329113924,99.36708860759494,99.36708860759494
8BTX,monomer,8BTX:A,88.0127868852459,80.81967213114754,82.10928961748634,0.9809855513519604,0.8674025489886361,0.8236195109352108,0.7219507078961589,8.258937499826542,17.351979987748873,97.46835443037975,86.39240506329114,82.27848101265823
8VD3,monomer,8VD3:A,96.7498127340824,96.08153558052436,89.80149812734084,0.9932559930638486,0.9914713610261084,0.9885480508087808,0.5069698448434428,0.563888145114011,0.6615847458563272,99.1444866920152,98.85931558935361,97.81368821292776
8IYC,monomer,8IYC:A,97.18918149466192,94.28145907473308,93.2135231316726,0.9948052921075384,0.9752667972414972,0.9787581148330288,0.4435977507522585,1.38414552442131,1.0656207717101966,99.81818181818181,94.9090909090909,96.0909090909091
8ZAV,monomer,8ZAV:A,97.98286549707602,95.748216374269,91.58479532163744,0.9983787501698128,0.98613162000679,0.9781880425863893,0.2721838004437983,0.82294059288913,1.0793821127206025,100.0,95.39473684210526,92.98245614035088
8WTH,monomer,8WTH:A,95.79037037037035,89.75306878306878,90.8042328042328,0.973030853603553,0.950952173640418,0.9609298168870294,0.9480597942400062,1.3056633185288995,1.20893996118634,95.69892473118279,91.93548387096774,94.48924731182795
9CJ0,monomer,9CJ0:A,97.41458823529412,96.69311764705884,92.48823529411764,0.9859037044242244,0.9860536514049248,0.975176735997267,0.9196412796351048,0.8268837774851119,0.98688148623482,98.97058823529412,99.11764705882354,97.05882352941177
8GDU,monomer,8GDU:A,94.4620297029703,91.17376237623762,91.21287128712872,0.96249537803379,0.9617110591517972,0.9652104558243796,1.4809887973240965,1.5422091472742998,1.482951226602455,94.70108695652175,94.29347826086958,95.24456521739131
8JIG,monomer,8JIG:A,95.39485849056604,91.8620283018868,88.15566037735849,0.9799138892346074,0.9692198862478492,0.9688698211609658,0.7796829838260325,0.9612773797516632,0.9876920701368734,96.37305699481865,93.78238341968913,93.65284974093264
8JZA,monomer,8JZA:A,90.83649253731345,88.90044776119403,84.03731343283583,0.9423812362532598,0.935965624156774,0.9265008254058926,1.1855444773186272,1.4509026533908935,1.5253708806761503,93.11023622047244,92.51968503937007,90.74803149606299
8V8P,monomer,8V8P:A,92.42722943722944,91.76160173160171,95.7056277056277,0.9880968611312042,0.9748709376972936,0.9829677295170952,0.602313752993858,0.9196673431784804,0.7424187455051978,98.5781990521327,95.02369668246445,97.39336492890996
8ZQF,monomer,8ZQF:A,92.68504672897195,70.24602803738318,62.07943925233644,0.970997323663842,0.7822517135168922,0.7894551206064121,0.963259021938598,5.101371090990597,4.03130623787517,94.28934010152284,62.56345177664974,69.03553299492386
